timestamp,edge_node,edge_node_location,provider,bytes,user_id,user_location,execution_time,subarea
35.460008773504114,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,75335,66,"(792, 731)",812,
71.30079073041178,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,75335,66,"(792, 731)",812,
78.98049461806747,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,82117,77,"(842, 660)",765,
83.22965427607588,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,79393,96,"(882, 672)",890,
99.73338919669249,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,74775,87,"(738, 732)",1406,
110.52656108781991,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,75335,66,"(792, 731)",812,
112.37826186274103,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,70785,90,"(773, 801)",765,
121.65864149055871,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,80355,71,"(924, 725)",990,
126.46943934357212,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,75591,1,"(777, 836)",843,
148.92303518093513,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,75335,66,"(792, 731)",812,
162.3707147842179,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,82117,77,"(842, 660)",765,
172.11186217141136,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,79393,96,"(882, 672)",890,
178.06340240776453,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,70000,17,"(719, 616)",724,
183.512552339065,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,75335,66,"(792, 731)",812,
196.51725204999576,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,70723,39,"(726, 848)",802,
199.13793993252827,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,86732,15,"(712, 837)",1055,
206.35048728875373,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,74775,87,"(738, 732)",1406,
217.96190325851995,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,75335,66,"(792, 731)",812,
218.71093646691617,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,76312,83,"(839, 520)",753,
219.12929187049994,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,65508,28,"(692, 888)",1125,
221.67645946612492,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,71753,99,"(808, 530)",828,
225.13197775036303,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,70785,90,"(773, 801)",765,
231.97653412186276,0,"(887, 375)",gbzsorctwyvogyempklfncrvufokfnjg,71498,78,"(826, 533)",810,
