timestamp,edge_node,edge_node_location,provider,bytes,user_id,user_location,execution_time,subarea
10290,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,66752,2,"(3359, 1654)",779,1
12045,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,73609,73,"(1518, 9646)",781,6
13174,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,439,69,"(2092, 1432)",122,0
14011,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,76272,23,"(8605, 6418)",728,5
27878,2,"(8868, 9644)",dwvuenmgxoclebjqxuolmboggnkcragj,71498,78,"(8488, 9390)",810,8
29540,1,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,84641,43,"(9629, 2616)",838,2
29940,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,72473,48,"(1717, 3552)",747,3
30043,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,71419,53,"(7051, 1142)",953,2
35456,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,61418,63,"(2840, 661)",725,0
41388,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,73419,0,"(8884, 5431)",839,5
43063,1,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,74368,67,"(1824, 5822)",798,3
49626,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,77247,12,"(2318, 3825)",875,3
51138,1,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,72529,16,"(1871, 6039)",1031,3
58946,2,"(8868, 9644)",dwvuenmgxoclebjqxuolmboggnkcragj,75205,6,"(9957, 9204)",750,8
60928,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,74051,4,"(1798, 6611)",2081,3
61707,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,69425,37,"(6974, 8162)",906,8
63177,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,76094,74,"(8910, 5205)",609,5
65315,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,59848,19,"(2805, 3886)",739,3
69552,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,91218,68,"(1198, 4139)",953,3
70066,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,80385,21,"(6211, 7622)",1671,7
70653,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,68791,93,"(4217, 9402)",791,7
71270,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,61426,95,"(5000, 1951)",728,1
71307,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,80579,97,"(1257, 4635)",812,3
83224,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,76357,27,"(3861, 1433)",906,1
84822,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,68616,25,"(1817, 8933)",843,6
87618,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,90098,31,"(5213, 1487)",843,1
89540,1,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,86714,32,"(1465, 6179)",900,3
89590,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,83111,75,"(2591, 7463)",984,6
89976,1,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,65886,89,"(9836, 4142)",786,5
90628,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,72473,48,"(1746.791276823302846348299075, 3554.980507546935347295614914)",747,3
94056,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,71083,50,"(3925, 7210)",859,7
96409,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,72291,34,"(7250, 8300)",859,8
97628,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,79651,64,"(1738, 9125)",1266,6
99570,1,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,91154,60,"(8080, 2033)",672,2
99831,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,70723,39,"(2078, 429)",802,0
100416,1,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,70000,17,"(4532, 5787)",724,4
102985,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,68576,85,"(2649, 7435)",782,6
103751,1,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,74368,67,"(1865.149754367238525257436240, 5834.693292894908472935776636)",798,3
108827,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,65353,18,"(61, 8698)",909,6
109274,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,72979,57,"(2774, 4166)",859,3
110152,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,70429,44,"(3520, 2665)",843,1
110314,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,77247,12,"(2339.914165409586463316276687, 3780.474622624830182514194521)",875,3
111826,1,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,72529,16,"(1912.539121672069974037109948, 6009.173897091423979680949587)",1031,3
113927,1,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,69009,11,"(9857, 3418)",781,5
115198,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,66701,84,"(8290, 7293)",811,8
115355,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,74775,87,"(5853, 9130)",1406,7
115768,1,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,75335,66,"(8560, 3320)",812,2
124666,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,75582,33,"(2223, 7870)",740,6
125009,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,68371,94,"(283, 2840)",1109,0
125913,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,80355,71,"(5555, 8779)",990,7
126003,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,59848,19,"(2868.298442380885234990929823, 3869.895453525362705561620872)",739,3
126985,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,75263,45,"(197, 5395)",781,3
129453,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,75326,88,"(2208, 7019)",2450,6
130240,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,91218,68,"(1197.773849259344980545751216, 4069.448367669460835116033039)",953,3
130878,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,72106,7,"(5064, 1045)",751,1
131995,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,80579,97,"(1257.200346668833252368236283, 4563.693281451098261271902941)",812,3
136652,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,79393,96,"(3972, 8498)",890,7
136660,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,69013,30,"(3465, 6669)",1328,7
138318,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,78963,92,"(4459, 9427)",1171,7
139600,0,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,68354,41,"(3274, 9753)",775,6
