timestamp,edge_node,edge_node_location,provider,bytes,user_id,user_location,execution_time,subarea
196.99720442962814,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,75591,1,"(384, 489)",843,
313.0699714193052,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,73419,0,"(497, 416)",839,
392.5558216679476,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,75591,1,"(384, 489)",843,
573.3726657196711,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,66752,2,"(221, 16)",779,
614.6432157148715,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,75591,1,"(384, 489)",843,
669.2667091343715,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,73419,0,"(497, 416)",839,
787.9223682377692,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,75591,1,"(384, 489)",843,
950.285646901979,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,75591,1,"(384, 489)",843,
1037.303615539447,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,73419,0,"(497, 416)",839,
1125.3603963081987,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,75591,1,"(384, 489)",843,
1245.3982032766216,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,66752,2,"(221, 16)",779,
1334.7502901674814,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,75591,1,"(384, 489)",843,
1397.443426949241,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,73419,0,"(497, 416)",839,
1546.6157490833089,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,75591,1,"(384, 489)",843,
1724.5999113632172,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,73419,0,"(497, 416)",839,
1726.6066702063413,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,75591,1,"(384, 489)",843,
1909.9394043171228,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,75591,1,"(384, 489)",843,
2004.445990409606,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,66752,2,"(221, 16)",779,
2049.654755236061,0,"(157, 232)",hfpkdzhbrsxklghglxlysahfjgzgvtiq,73419,0,"(497, 416)",839,
